time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_pressure_at_sea_level[unit="hectoPascal"],air_temperature[unit="Celsius"],cloud_area_fraction[unit=""],dew_point_temperature[unit="Celsius"],high_cloud_area_fraction[unit=""],high_cloud_base_altitude[unit="meters"],low_cloud_area_fraction[unit=""],low_cloud_base_altitude[unit="meters"],middle_cloud_area_fraction[unit=""],middle_cloud_base_altitude[unit="meters"],precipitation_amount_24[unit=".01 inches"],precipitation_amount_hourly[unit=".01 inches"],visibility_in_air[unit="US_statute_mile"],weather,wind_from_direction[unit="degrees"],wind_speed[unit="m/s"],xfields
2016-01-16 00:14:00Z,MZH,46.419,-92.800,NaN,-11.0,1.0,-15.0,NaN,NaN,1.0,720.0,NaN,NaN,NaN,NaN,10.0,,330,5.14444,AO2
2016-01-15 23:52:00Z,N60,47.650,-101.430,1017.9,-16.7,NaN,-18.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,10,2.57222,AO1 11100 21167 51031
2016-01-15 23:54:00Z,NAK,38.979,-76.480,1004.8,6.7,1.0,5.6,NaN,NaN,1.0,1800.0,NaN,NaN,NaN,0.07,6.0,-RA BR,0,0.0,AO2 60007 10094 20067 58024
2016-01-15 23:56:00Z,NBC,32.479,-80.720,1003.0,15.6,0.0,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,270,5.658884,AO2 10200 20156 53050
2016-01-15 23:55:00Z,NBG,29.829,-90.029,1006.8,17.8,0.0,13.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,3.086664,AO2 10228 20178 53020 $
2016-01-15 23:46:00Z,NCA,34.720,-77.449,NaN,15.0,1.0,13.9,1.0,480.0,0.375,210.0,0.75,300.0,NaN,0.01,8.0,,240,1.543332,AO2 RAB21E33
2016-01-15 23:53:00Z,NEW,30.049,-90.029,NaN,16.0,0.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,5.658884,
2016-01-15 23:54:00Z,NFG,33.299,-117.349,1018.6,15.0,1.0,13.9,NaN,NaN,0.125,600.0,1.0,1050.0,NaN,NaN,6.0,,200,3.086664,AO2 10156 20128 55000 $
2016-01-15 23:56:00Z,NFL,39.419,-118.699,1014.9,6.7,0.75,-2.8,0.75,7500.0,0.125,1050.0,0.375,1500.0,NaN,NaN,10.0,,110,1.543332,AO2 10078 20028 58005
2016-01-15 23:52:00Z,NFW,32.770,-97.449,1007.2,15.0,0.375,0.0,NaN,NaN,0.375,7500.0,NaN,NaN,NaN,NaN,10.0,,60,2.057776,AO2 10178 20144 50001 $
2016-01-15 23:56:00Z,NGP,27.700,-97.279,1008.5,20.6,0.125,4.4,NaN,NaN,0.125,7500.0,NaN,NaN,NaN,NaN,10.0,,-99999,1.543332,AO2 10261 20206 53001
2016-01-15 23:59:00Z,NGU,36.930,-76.279,998.5,12.8,0.75,9.4,0.75,2400.0,0.125,600.0,0.375,1350.0,NaN,0.01,8.0,,90,2.57222,AO2 RAE48 60015 10150 20089 56086
2016-01-15 23:52:00Z,NHK,38.279,-76.400,1003.5,6.7,1.0,4.4,NaN,NaN,1.0,1650.0,NaN,NaN,NaN,0.17,6.0,-RA BR,60,3.601108,AO2 PRESFR 60018 10122 20067 58036 $
2016-01-15 23:56:00Z,NID,35.680,-117.680,1015.5,16.1,0.0,-1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,90,5.14444,AO2 10178 20150 53003 $
2016-01-15 23:53:00Z,NIP,30.229,-81.680,1005.2,20.0,0.125,13.9,NaN,NaN,0.125,1200.0,NaN,NaN,NaN,NaN,10.0,,240,4.115552,AO2 10233 20183 53027
2016-01-15 23:56:00Z,NJK,32.819,-115.680,1017.3,20.6,0.375,4.4,NaN,NaN,0.125,1800.0,0.375,8400.0,NaN,NaN,7.0,,230,5.14444,AO2 60000 10239 20172 53012 $
2016-01-15 23:54:00Z,NKT,34.900,-76.879,994.6,18.3,1.0,16.1,NaN,NaN,0.75,480.0,1.0,630.0,NaN,0.03,3.0,BR,210,8.231104,AO2 RAE31 60108 10183 20094 56081
2016-01-15 23:55:00Z,NKX,32.849,-117.120,1018.5,15.6,0.75,10.6,NaN,NaN,0.75,570.0,0.75,780.0,NaN,NaN,10.0,,170,3.086664,AO2 60000 10172 20156 50000 $
2016-01-15 23:56:00Z,NLC,36.330,-119.949,1019.4,16.1,0.75,6.1,0.75,6000.0,0.125,1500.0,0.125,3300.0,NaN,NaN,10.0,,360,3.086664,AO2 RH/49 10167 20111 55008
2016-01-15 23:56:00Z,NMM,32.549,-88.569,1006.8,13.3,0.0,8.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10178 20128 53021
2016-01-15 23:56:00Z,NOG,31.229,-110.980,1006.8,22.8,0.0,-1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10267 20228 53001 TSNO $
2016-01-15 23:56:00Z,NPA,30.350,-87.319,1006.7,15.6,0.75,13.3,NaN,NaN,0.75,360.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10172 20156 53009 $
2016-01-16 00:50:00Z,NQA,35.349,-89.870,NaN,11.0,0.125,4.0,NaN,NaN,0.125,1800.0,NaN,NaN,NaN,NaN,10.0,,320,7.71666,
2016-01-15 23:56:00Z,NQI,27.500,-97.819,1008.2,21.7,0.0,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10272 20217 53003 $
2016-01-15 23:53:00Z,NQX,24.569,-81.680,1010.7,21.7,0.75,20.0,NaN,NaN,0.375,2250.0,0.75,3300.0,NaN,NaN,10.0,,0,0.0,AO2 60074 10250 20211 53008 $
2016-01-15 23:52:00Z,NRB,30.399,-81.419,1005.0,17.2,0.0,12.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,250,2.057776,AO2 10222 20172 53026 $
2016-01-15 23:56:00Z,NRS,32.569,-117.120,1019.4,15.6,1.0,11.7,1.0,780.0,0.125,300.0,0.75,630.0,NaN,0.0,4.0,-RA,220,2.057776,AO2 RAB51 VCSH S-SW-W 60000 10178 20156 53001 $
2016-01-15 23:56:00Z,NSE,30.719,-87.019,1005.8,11.1,0.75,11.1,NaN,NaN,0.125,600.0,0.75,780.0,NaN,NaN,6.0,BR,0,0.0,AO2 10172 20111 53018 $
2016-01-15 23:57:00Z,NSI,33.229,-119.449,NaN,NaN,0.75,NaN,NaN,NaN,0.75,60.0,NaN,NaN,NaN,NaN,NaN,,240,8.231104,AO2 SLPNO 56010 PWINO $
2016-01-15 23:56:00Z,NTD,34.119,-119.120,1018.2,16.1,0.75,11.7,NaN,NaN,0.375,1050.0,0.75,4500.0,NaN,NaN,10.0,,160,4.115552,AO2 10167 20128 53000 $
2016-01-15 23:56:00Z,NTU,36.819,-76.029,996.8,14.4,1.0,11.7,1.0,2400.0,0.125,300.0,0.75,900.0,NaN,0.05,10.0,,120,12.346656,AO2 RAE49 PRESRR 60019 10161 20111 58102
2016-01-15 23:56:00Z,NUC,33.020,-118.580,1018.8,15.0,0.75,13.3,0.75,6000.0,0.125,120.0,0.75,180.0,NaN,0.0,10.0,,250,6.173328,RAB40E54 VCSH NE AND NW LAST 60000 10167 20144 55
2016-01-15 23:53:00Z,NUI,38.139,-76.430,1004.2,7.2,1.0,5.6,1.0,1650.0,0.125,900.0,0.375,1050.0,NaN,NaN,6.0,RA BR,130,2.57222,AO2 6//// 10122 20072 56027 PNO
2016-01-15 23:56:00Z,NXP,34.299,-116.169,NaN,16.7,0.375,0.0,0.375,5400.0,0.125,2100.0,0.375,3600.0,NaN,NaN,10.0,,310,9.259992,AO2 SLPNO 60001 10172 20128 $
2016-01-15 23:51:00Z,NYC,40.770,-73.980,1007.1,9.4,0.0,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,170,3.086664,AO2 10106 20089 50008
2016-01-15 23:56:00Z,NYG,38.500,-77.300,1003.8,6.1,1.0,4.4,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,0.08,6.0,RA BR,60,3.086664,AO2 60013 10100 20061 58031
2016-01-15 23:57:00Z,NYL,32.650,-114.620,1014.5,20.6,0.75,5.6,NaN,NaN,0.375,6000.0,0.75,7500.0,NaN,NaN,6.0,BLDU,280,7.202216,AO2 10228 20144 53008
2016-01-15 23:52:00Z,NZY,32.700,-117.220,1019.1,13.3,0.75,11.7,0.75,7500.0,0.375,450.0,0.75,690.0,NaN,0.0,4.0,-RA BR,160,2.057776,AO2 60000 10156 20133 53002
2016-01-16 00:15:00Z,OAJ,34.830,-77.620,NaN,13.0,0.375,11.0,NaN,NaN,0.125,1800.0,0.375,2250.0,NaN,NaN,10.0,,190,3.601108,AO1
2016-01-15 23:55:00Z,OBE,27.260,-80.849,NaN,17.0,0.0,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,230,2.057776,AO2
2016-01-16 00:15:00Z,OCH,31.579,-94.720,NaN,12.0,0.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,2.057776,AO1
2016-01-15 23:55:00Z,OCW,35.569,-77.050,NaN,13.3,1.0,12.5,NaN,NaN,0.75,240.0,1.0,480.0,NaN,0.09,7.0,RA,100,5.658884,AO2 60048 10135 20090
2016-01-15 23:53:00Z,ODX,41.619,-98.949,NaN,-2.0,0.375,-6.0,NaN,NaN,0.375,1500.0,NaN,NaN,NaN,NaN,10.0,,360,2.057776,
2016-01-16 00:15:00Z,OEB,41.930,-85.050,NaN,3.5,1.0,3.5,NaN,NaN,1.0,210.0,NaN,NaN,NaN,NaN,10.0,,250,4.115552,AO2
2016-01-15 23:55:00Z,OEO,45.310,-92.690,NaN,-7.0,1.0,-10.1,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,320,4.629996,AO2 11058 21073
2016-01-15 23:58:00Z,OFF,41.119,-95.919,1013.3,-6.2,0.0,-12.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,3.086664,AO2 11027 21064 52024
2016-01-15 23:56:00Z,OFK,41.979,-97.430,1014.1,-7.2,0.0,-11.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,4.115552,AO2 11044 21072 53025
2016-01-16 00:33:00Z,OFP,37.700,-77.430,NaN,6.1,1.0,5.0,1.0,1320.0,0.75,720.0,0.75,930.0,NaN,0.03,8.0,-RA,-99999,2.57222,AO2 RAB2355
2016-01-15 23:55:00Z,OGA,41.049,-101.800,NaN,0.0,0.375,-4.1,NaN,NaN,0.375,960.0,NaN,NaN,NaN,NaN,10.0,,240,2.057776,AO2 10046 20000
2016-01-16 00:31:00Z,OGB,33.459,-80.860,NaN,9.4,0.375,6.1,NaN,NaN,0.375,540.0,NaN,NaN,NaN,NaN,10.0,,280,6.687772,AO2
2016-01-16 00:19:00Z,OGD,41.200,-112.019,NaN,-1.1,1.0,-2.2,NaN,NaN,1.0,930.0,NaN,NaN,NaN,0.0,4.0,-SN BR,220,2.57222,AO2
2016-01-15 23:52:00Z,OKC,35.400,-97.599,NaN,8.0,0.75,-1.0,NaN,NaN,0.75,4500.0,0.75,7500.0,NaN,NaN,10.0,,360,3.086664,
2016-01-16 00:15:00Z,OKK,40.529,-86.069,NaN,2.0,1.0,0.0,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,1.75,,290,11.832212,AO1
2016-01-15 23:55:00Z,OKM,35.669,-95.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,-99999,NaN,AO2 6//// PWINO PNO TSNO
2016-01-15 23:55:00Z,OKV,39.150,-78.150,NaN,6.0,1.0,3.0,NaN,NaN,0.375,1290.0,1.0,1470.0,NaN,0.02,10.0,-RA,230,1.543332,AO2
2016-01-16 00:01:00Z,OLF,48.099,-105.580,NaN,-13.9,1.0,-17.8,NaN,NaN,1.0,690.0,NaN,NaN,NaN,0.0,3.0,-SN,30,5.14444,AO2
2016-01-15 23:54:00Z,OLS,31.420,-110.849,NaN,16.0,1.0,-8.0,NaN,NaN,1.0,3000.0,NaN,NaN,NaN,NaN,10.0,,270,6.173328,
2016-01-16 00:15:00Z,OLU,41.450,-97.330,NaN,-7.0,0.0,-14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,2.57222,AO2 RVRNO
2016-01-15 23:50:00Z,OLV,34.979,-89.790,NaN,12.0,0.375,3.0,NaN,NaN,0.375,1500.0,NaN,NaN,NaN,NaN,10.0,,310,6.687772,
2016-01-15 23:55:00Z,OLY,38.729,-88.180,NaN,0.0,1.0,-1.0,NaN,NaN,1.0,510.0,NaN,NaN,NaN,NaN,10.0,,290,10.28888,AO2
2016-01-15 23:55:00Z,OLZ,42.680,-91.970,NaN,-7.0,1.0,-8.0,NaN,NaN,1.0,360.0,NaN,NaN,NaN,NaN,10.0,,320,10.28888,AO2
2016-01-15 23:52:00Z,OMA,41.299,-95.900,NaN,-7.0,0.125,-12.0,NaN,NaN,0.125,7500.0,NaN,NaN,NaN,NaN,10.0,,330,5.658884,
2016-01-15 23:55:00Z,OMH,38.250,-78.050,NaN,6.0,1.0,5.0,NaN,NaN,0.75,1440.0,1.0,1650.0,NaN,0.04,10.0,-RA,320,4.629996,AO2
2016-01-15 23:50:00Z,OMN,29.299,-81.110,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,250,3.601108,LAST
2016-01-16 00:13:00Z,ONA,44.080,-91.699,NaN,-4.0,1.0,-6.0,NaN,NaN,1.0,390.0,NaN,NaN,NaN,NaN,10.0,,310,5.658884,AO2
2016-01-15 23:55:00Z,ONL,42.470,-98.680,NaN,-5.2,0.375,-7.8,NaN,NaN,0.375,960.0,0.375,3600.0,NaN,NaN,10.0,,350,2.057776,AO2 11023 21052
2016-01-16 00:51:00Z,ONO,44.020,-117.019,NaN,-3.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5,BR,280,1.543332,AO2
2016-01-15 23:53:00Z,ONT,34.049,-117.599,NaN,14.0,1.0,8.0,NaN,NaN,0.75,840.0,1.0,1050.0,NaN,NaN,10.0,,270,1.543332,
2016-01-15 23:55:00Z,ONX,36.400,-76.019,NaN,12.5,0.375,12.3,0.375,540.0,0.375,120.0,0.375,390.0,NaN,0.17,10.0,-RA,100,6.173328,AO2 60036 10146 20098
2016-01-16 00:14:00Z,ONZ,42.099,-83.160,NaN,2.0,1.0,1.0,NaN,NaN,1.0,150.0,NaN,NaN,NaN,NaN,2.0,-RA,180,3.086664,AO2
2016-01-15 23:55:00Z,OOA,41.229,-92.489,NaN,-5.6,1.0,-8.0,NaN,NaN,1.0,570.0,NaN,NaN,NaN,NaN,10.0,,310,8.231104,AO2 11039 21056
2016-01-15 23:53:00Z,OPF,25.899,-80.279,NaN,20.0,0.75,18.0,NaN,NaN,0.75,3600.0,NaN,NaN,NaN,NaN,10.0,,240,3.601108,
2016-01-15 23:55:00Z,OPN,32.950,-84.269,NaN,12.0,1.0,12.0,NaN,NaN,1.0,300.0,NaN,NaN,NaN,NaN,10.0,,270,3.086664,AO2
2016-01-15 23:53:00Z,OQT,36.020,-84.230,1004.4,6.1,1.0,5.0,NaN,NaN,0.75,330.0,1.0,600.0,NaN,0.01,7.0,,0,0.0,AO2 RAB2257E45 60009 10072 20039 51012
2016-01-15 23:50:00Z,OQU,41.599,-71.419,NaN,4.0,1.0,0.0,NaN,NaN,1.0,330.0,NaN,NaN,NaN,NaN,10.0,,90,2.57222,
2016-01-16 00:13:00Z,ORB,48.020,-92.870,NaN,-17.0,1.0,-19.0,NaN,NaN,0.375,1320.0,1.0,1800.0,NaN,NaN,10.0,,300,3.601108,AO2
2016-01-15 23:55:00Z,ORC,42.979,-96.069,NaN,-11.0,0.0,-15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,3.086664,AO2
2016-01-15 23:51:00Z,ORD,41.979,-87.900,NaN,0.0,1.0,-1.0,NaN,NaN,1.0,210.0,NaN,NaN,NaN,NaN,5.0,BR,290,6.687772,
2016-01-15 23:12:00Z,ORE,42.569,-72.269,NaN,1.1,1.0,-3.3,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,30,1.543332,AO2
2016-01-16 00:03:00Z,ORF,36.900,-76.199,NaN,13.3,0.75,10.0,NaN,NaN,0.75,420.0,NaN,NaN,NaN,NaN,10.0,,150,3.086664,AO2 TSNO
2016-01-15 23:55:00Z,ORG,30.069,-93.800,NaN,14.7,0.0,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10230 20143
2016-01-15 23:54:00Z,ORH,42.270,-71.879,NaN,1.0,1.0,-3.0,NaN,NaN,1.0,360.0,NaN,NaN,NaN,NaN,10.0,,70,4.115552,
2016-01-15 23:55:00Z,OSA,33.099,-94.959,NaN,13.7,0.0,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,290,2.057776,AO1 10178 20137
2016-01-16 00:14:00Z,OSC,44.450,-83.400,NaN,1.0,1.0,0.9,NaN,NaN,1.0,870.0,NaN,NaN,NaN,NaN,0.75,-RA,0,0.0,AO2
2016-01-15 23:14:00Z,OSH,43.979,-88.550,NaN,-2.2,1.0,-4.4,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,340,4.629996,AO2
2016-01-16 01:00:00Z,OSU,40.080,-83.069,NaN,4.4,1.0,2.2,NaN,NaN,0.75,750.0,1.0,960.0,NaN,0.0,8.0,-RA,190,3.601108,AO2
2016-01-16 00:15:00Z,OTG,43.650,-95.580,NaN,-14.0,0.0,-19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,8.231104,AO1
2016-01-15 23:53:00Z,OTM,41.099,-92.449,NaN,-5.0,1.0,-8.0,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,10.0,,300,7.71666,
2016-01-15 23:55:00Z,OUN,35.220,-97.449,NaN,6.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,2.057776,AO2
2016-01-16 00:13:00Z,OVL,44.779,-95.029,NaN,-13.0,0.0,-17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,7.202216,AO2
2016-01-16 00:15:00Z,OWA,44.119,-93.250,NaN,-9.0,1.0,-12.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,300,6.687772,AO2
2016-01-15 23:56:00Z,OWB,37.729,-87.169,1001.6,8.3,0.75,8.3,0.75,720.0,0.125,330.0,0.375,480.0,NaN,0.0,6.0,-RA BR,280,2.57222,AO2 53023 60000 10083 20066 RAE2259B56
2016-01-16 00:39:00Z,OXB,38.319,-75.120,NaN,8.9,1.0,6.1,NaN,NaN,1.0,840.0,NaN,NaN,NaN,0.13,4.0,RA,90,3.086664,AO2 TSNO
2016-01-16 00:38:00Z,OXC,41.479,-73.129,NaN,5.0,1.0,-1.0,NaN,NaN,1.0,240.0,NaN,NaN,NaN,NaN,10.0,,90,3.086664,
2016-01-15 23:55:00Z,OXV,41.299,-93.120,NaN,-6.0,1.0,-10.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,310,7.202216,AO2
2016-01-15 23:58:00Z,OZR,31.280,-85.720,1007.3,13.0,1.0,11.7,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,10.0,,270,1.543332,AO2 10158 20115 52021
2016-01-15 23:58:00Z,OZR,31.280,-85.720,1007.3,13.0,1.0,11.7,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,10.0,,270,1.543332,AO2 10158 20115 52021
2016-01-16 00:14:00Z,OZW,42.630,-83.980,NaN,3.2,1.0,3.1,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,4.0,DZ,200,2.57222,AO2
2016-01-15 23:56:00Z,P28,37.299,-98.580,1010.7,4.4,NaN,-2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,0,0.0,AO1 10089 20044 53009
2016-01-15 23:56:00Z,P53,40.209,-79.830,1000.7,-2.8,NaN,-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,,350,8.231104,AO1 60002 11022 21061 53012
2016-01-15 23:51:00Z,P58,44.020,-82.800,994.5,3.3,NaN,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,180,1.543332,AO1 10050 20028 58008
2016-01-15 23:51:00Z,P59,47.450,-87.900,1004.6,-4.4,NaN,-7.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,50,10.803324,AO1 11022 21050 51009
2016-01-15 23:56:00Z,P60,44.549,-110.419,1016.1,-9.4,NaN,-13.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,280,2.57222,AO1 60001 11067 21100 53017 $
2016-01-15 23:53:00Z,P68,39.520,-115.970,1018.7,0.6,NaN,-4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,340,2.057776,AO1 10017 21039 53020
2016-01-15 23:52:00Z,P69,45.819,-115.430,1020.8,1.7,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,0,0.0,AO1 10022 20006 51003
2016-01-15 23:53:00Z,P92,29.600,-91.300,1007.3,13.3,NaN,12.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,260,2.057776,AO1 10172 20133 53014
2016-01-15 23:53:00Z,PAH,37.069,-88.769,NaN,7.0,0.375,2.0,NaN,NaN,0.375,1170.0,NaN,NaN,NaN,NaN,10.0,,-99999,NaN,
2016-01-15 23:58:00Z,PAM,30.069,-85.580,1007.7,14.8,0.0,13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,280,3.086664,AO2 10184 20147 401840116 52014 $
2016-01-15 23:58:00Z,PAM,30.069,-85.580,1007.7,14.8,0.0,13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,280,3.086664,AO2 10184 20147 401840116 52014 $
2016-01-15 23:53:00Z,PBF,34.180,-91.930,NaN,14.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,5.14444,
2016-01-15 23:55:00Z,PBH,45.700,-90.400,NaN,-4.1,1.0,-6.3,NaN,NaN,1.0,540.0,NaN,NaN,NaN,NaN,10.0,,350,3.086664,AO2 11039 21053
2016-01-15 23:53:00Z,PBI,26.680,-80.120,NaN,19.0,0.75,17.0,0.75,4200.0,0.125,960.0,0.375,2400.0,NaN,NaN,10.0,,240,3.601108,
2016-01-16 00:15:00Z,PCM,28.000,-82.150,NaN,19.0,0.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,280,2.57222,AO2
2016-01-15 23:55:00Z,PCZ,44.330,-89.010,NaN,-1.1,1.0,-3.7,1.0,1650.0,0.75,570.0,0.75,750.0,NaN,NaN,10.0,,330,4.115552,AO2 11006 21011
2016-01-15 23:55:00Z,PDC,43.020,-91.120,NaN,-2.2,1.0,-6.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,300,3.601108,AO2 11015 21022
2016-01-16 00:00:00Z,PDK,33.880,-84.300,NaN,9.4,1.0,8.9,NaN,NaN,1.0,300.0,NaN,NaN,NaN,NaN,5.0,BR,240,2.057776,AO2 CIG 007V013
2016-01-15 23:53:00Z,PDT,45.680,-118.849,NaN,7.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,100,1.543332,
2016-01-15 23:55:00Z,PEA,41.400,-92.949,NaN,-6.1,1.0,-9.1,NaN,NaN,1.0,630.0,NaN,NaN,NaN,NaN,10.0,,310,7.71666,AO2 11040 21061
2016-01-15 23:55:00Z,PEQ,31.379,-103.510,NaN,15.9,0.0,-7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,230,3.601108,AO2 10205 20159
2016-01-16 00:14:00Z,PEX,45.369,-94.750,NaN,-13.5,0.375,-17.5,NaN,NaN,0.375,1800.0,NaN,NaN,NaN,NaN,10.0,,310,5.14444,AO2
2016-01-15 23:55:00Z,PEZ,28.950,-98.519,NaN,18.0,0.0,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10242 20180
2016-01-15 23:53:00Z,PGA,36.930,-111.449,NaN,8.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,2.57222,
2016-01-15 23:55:00Z,PGV,35.630,-77.400,NaN,11.0,1.0,11.0,NaN,NaN,0.75,330.0,1.0,630.0,NaN,0.16,4.0,,340,3.601108,AO2
2016-01-15 23:54:00Z,PHF,37.130,-76.500,NaN,10.0,0.75,8.0,0.75,3300.0,0.125,2400.0,0.125,2850.0,NaN,NaN,10.0,,50,3.601108,
2016-01-15 23:54:00Z,PHL,39.880,-75.250,1005.5,9.4,1.0,0.6,NaN,NaN,1.0,3300.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10117 20094 58010
2016-01-15 23:57:00Z,PHN,42.919,-82.529,NaN,3.0,1.0,2.0,NaN,NaN,1.0,180.0,NaN,NaN,NaN,NaN,4.0,-RA,190,4.629996,AO2
2016-01-15 23:08:00Z,PHP,44.069,-101.650,NaN,-2.2,0.75,-5.0,NaN,NaN,0.375,480.0,0.75,3300.0,NaN,NaN,7.0,,300,2.57222,AO2
2016-01-15 23:51:00Z,PHX,33.430,-112.019,NaN,16.0,0.375,1.0,NaN,NaN,0.125,3300.0,0.375,4800.0,NaN,NaN,10.0,,300,4.115552,
2016-01-15 23:54:00Z,PIA,40.669,-89.680,NaN,-2.0,1.0,-4.0,NaN,NaN,1.0,300.0,NaN,NaN,NaN,NaN,5.0,HZ,300,5.658884,
2016-01-16 00:15:00Z,PIB,31.469,-89.330,NaN,12.0,0.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,260,1.543332,AO1
2016-01-15 23:53:00Z,PIE,27.920,-82.680,NaN,18.0,0.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,270,2.57222,
2016-01-15 23:53:00Z,PIH,42.919,-112.599,NaN,-2.0,0.75,-3.0,NaN,NaN,0.75,210.0,0.75,420.0,NaN,NaN,10.0,-FZRA,250,4.629996,
2016-01-15 23:48:00Z,PIR,44.380,-100.279,NaN,-6.0,1.0,-8.0,NaN,NaN,0.75,480.0,1.0,1080.0,NaN,NaN,10.0,,180,2.057776,AO2
2016-01-15 23:51:00Z,PIT,40.500,-80.220,NaN,8.0,1.0,-4.0,NaN,NaN,0.75,2550.0,1.0,4500.0,NaN,NaN,10.0,,200,2.057776,
2016-01-16 00:42:00Z,PKB,39.349,-81.430,NaN,5.6,1.0,3.9,NaN,NaN,0.75,690.0,1.0,1200.0,NaN,0.01,10.0,,160,1.543332,AO2 RAE36
2016-01-15 23:53:00Z,PKD,46.900,-95.069,NaN,-16.0,1.0,-21.0,NaN,NaN,1.0,1650.0,NaN,NaN,NaN,NaN,10.0,,330,5.14444,
2016-01-16 00:02:00Z,PKV,28.649,-96.680,NaN,18.0,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
